topCat_id	TopCatname	firstCat_id	firstCatname	secondCat_id	secondCatname				
40443	Accessories	40457	A/V & Music Accessories	46879	A/V Amps, Modulators, Filters & Splitters				
40443	Accessories	40457	A/V & Music Accessories	46880	A/V Home Theater Distribution & Switching				
40443	Accessories	40457	A/V & Music Accessories	46881	A/V Remote Controls				
40443	Accessories	40457	A/V & Music Accessories	40530	Audio Adapters				
40443	Accessories	40457	A/V & Music Accessories	46882	Audio Cassette Copiers				
40443	Accessories	40457	A/V & Music Accessories	40531	Audio Equalizers				
40443	Accessories	40457	A/V & Music Accessories	40532	Audio Mixers				
40443	Accessories	40457	A/V & Music Accessories	40533	PC Headset/Microphone Combo				
40443	Accessories	40457	A/V & Music Accessories	40534	PC Headsets/Headphones				
40443	Accessories	40457	A/V & Music Accessories	40535	PC Microphones				
40443	Accessories	40457	A/V & Music Accessories	46798	Speakers, Subwoofers & Accessories				
40443	Accessories	45404	Anti Theft Devices	45470	Cable Locks				
40443	Accessories	45404	Anti Theft Devices	45471	Motion Sensors				
40443	Accessories	45404	Anti Theft Devices	45472	Password/Token Security				
40443	Accessories	45404	Anti Theft Devices	45473	Plate Locks				
40443	Accessories	45404	Anti Theft Devices	45474	Solenoid Locks				
40443	Accessories	40458	Desk Accessories	40536	Back & Foot Rests				
40443	Accessories	40458	Desk Accessories	40537	Calculators				
40443	Accessories	40458	Desk Accessories	46756	Computer Tool Kits				
40443	Accessories	40458	Desk Accessories	40538	Copy Holders				
40443	Accessories	40458	Desk Accessories	40539	CPU Stands				
40443	Accessories	40458	Desk Accessories	40540	Desk Organizers				
40443	Accessories	40458	Desk Accessories	40541	Dust Covers				
40443	Accessories	40458	Desk Accessories	40542	Keyboard Accessories				
40443	Accessories	40458	Desk Accessories	40543	Mouse & Keyboard Pads & Rests				
40443	Accessories	40458	Desk Accessories	40544	Travel Lights & Fans				
40443	Accessories	46757	Keyboard Drawers/Platforms [Alias]	NULL	NULL				
40443	Accessories	40459	Monitor/TV Accessories	46883	Converter Boxes				
40443	Accessories	40459	Monitor/TV Accessories	40545	Display Accessories				
40443	Accessories	40459	Monitor/TV Accessories	40546	LCD Display Carrying Cases				
40443	Accessories	40459	Monitor/TV Accessories	40547	Monitor Anti-Glare Filters				
40443	Accessories	40459	Monitor/TV Accessories	40548	Monitor Overlays				
40443	Accessories	40459	Monitor/TV Accessories	40549	Monitor/TV Lifts/Arms/Stands/Mounts/Bezels				
40443	Accessories	40459	Monitor/TV Accessories	40550	Remote Controls				
40443	Accessories	47831	Network Accessories	47832	Network Security Accs & Components				
40443	Accessories	40460	Notebook/Tablet Accessories	40551	Notebook Accessory Kits				
40443	Accessories	40460	Notebook/Tablet Accessories	45424	Notebook Batteries/Chargers/AC				
40443	Accessories	40460	Notebook/Tablet Accessories	40552	Notebook Carrying Cases & Carts				
40443	Accessories	40460	Notebook/Tablet Accessories	40553	Notebook Docking Options & Stands				
40443	Accessories	40460	Notebook/Tablet Accessories	40554	Notebook Explansion Bays & Options				
40443	Accessories	40460	Notebook/Tablet Accessories	45425	Notebook GPS Products				
40443	Accessories	40460	Notebook/Tablet Accessories	40555	Notebook Power Options				
40443	Accessories	40460	Notebook/Tablet Accessories	45426	Notebook Travel Connectivity				
40443	Accessories	40460	Notebook/Tablet Accessories	40556	Tablet PC Accessories				
40443	Accessories	40462	Printer/Plotter Accessories	45430	Label Printer Accessories				
40443	Accessories	40462	Printer/Plotter Accessories	40564	Plotter Spindles & Roll Feeders				
40443	Accessories	40462	Printer/Plotter Accessories	40565	Print Servers & Interface Cards				
40443	Accessories	40462	Printer/Plotter Accessories	40566	Printer Carrying Cases & Covers				
40443	Accessories	40462	Printer/Plotter Accessories	45431	Printer Distance Extenders				
40443	Accessories	40462	Printer/Plotter Accessories	40567	Printer Duplex Units				
40443	Accessories	40462	Printer/Plotter Accessories	40568	Printer Hard Drives				
40443	Accessories	40462	Printer/Plotter Accessories	40569	Printer Management Software				
40443	Accessories	40462	Printer/Plotter Accessories	40570	Printer Memory				
40443	Accessories	40462	Printer/Plotter Accessories	40571	Printer Multifunction/Fax Options				
40443	Accessories	40462	Printer/Plotter Accessories	40572	Printer Power Options				
40443	Accessories	40462	Printer/Plotter Accessories	40573	Printer Sharing/Extender Devices				
40443	Accessories	40462	Printer/Plotter Accessories	40574	Printer Trays/Drawers/Env Feeders				
40443	Accessories	40462	Printer/Plotter Accessories	40575	Printer Upgrades				
40443	Accessories	40462	Printer/Plotter Accessories	40576	Printer User Manuals				
40443	Accessories	40462	Printer/Plotter Accessories	40577	Printer/Plotter Emulation/Font Upgr				
40443	Accessories	40462	Printer/Plotter Accessories	40578	Printer/Plotter Furniture				
40443	Accessories	40462	Printer/Plotter Accessories	40579	Printer/Plotter Output Options				
40443	Accessories	40462	Printer/Plotter Accessories	40580	Push/Pull Tractors				
40443	Accessories	40463	Projector Accessories	40581	Document Cameras				
40443	Accessories	40463	Projector Accessories	40582	Projector Cables				
40443	Accessories	40463	Projector Accessories	40583	Projector Cases				
40443	Accessories	40463	Projector Accessories	40584	Projector Lens				
40443	Accessories	40463	Projector Accessories	40585	Projector Mounting				
40443	Accessories	40463	Projector Accessories	40586	Projector Network Adapters & Software				
40443	Accessories	40463	Projector Accessories	52590	Projector Screen Accessories				
40443	Accessories	40463	Projector Accessories	40587	Remote Controls/Pointers				
40443	Accessories	40463	Projector Accessories	40588	Replacement Air Filters				
40443	Accessories	40463	Projector Accessories	40589	Replacement Lamps				
40443	Accessories	40463	Projector Accessories	40590	Transparency Adapters (TPAs)				
40443	Accessories	40464	Scanner Accessories	40591	Document/Network Scan Servers				
40443	Accessories	40464	Scanner Accessories	40592	Scanner ADF Auto Document Feeders				
40443	Accessories	40464	Scanner Accessories	40593	Scanner Carrying Cases				
40443	Accessories	40464	Scanner Accessories	40594	Scanner Consumables, AC Adapters & Kits				
40443	Accessories	40464	Scanner Accessories	45432	Scanner Endorsers				
40443	Accessories	40464	Scanner Accessories	40595	Scanner Film Holders/Feeders				
40443	Accessories	40464	Scanner Accessories	40596	Scanner Imprinters & Endorsers				
40443	Accessories	40464	Scanner Accessories	40597	Scanner Interface Cards				
40443	Accessories	40464	Scanner Accessories	40598	Scanner Slide Adapters				
40443	Accessories	40465	Storage Accessories & Components	40599	Data Transfer Kits				
40443	Accessories	40465	Storage Accessories & Components	40600	Drive AC Power Adapters				
40443	Accessories	40465	Storage Accessories & Components	40601	Drive Interface Converters				
40443	Accessories	40465	Storage Accessories & Components	40602	Drive Mounting Hardware				
40443	Accessories	40465	Storage Accessories & Components	45433	Driver Controller Components				
40443	Accessories	40465	Storage Accessories & Components	45434	Jewel Cases, Labeling & Inserts				
40443	Accessories	40465	Storage Accessories & Components	40603	Media Storage Cases & Stands				
40443	Accessories	40465	Storage Accessories & Components	45436	Optical Device Components				
40443	Accessories	40465	Storage Accessories & Components	40604	Portable Drive Carrying Cases				
40443	Accessories	40465	Storage Accessories & Components	45437	SAN Components				
40443	Accessories	40465	Storage Accessories & Components	40605	Space Management Products				
40443	Accessories	40465	Storage Accessories & Components	45438	Tape Array Components				
40443	Accessories	40465	Storage Accessories & Components	45439	Tape Library Components				
40443	Accessories	40466	Video Gaming Accessories	40606	Game Console Accessories				
40443	Accessories	40466	Video Gaming Accessories	40607	Game Organizers & Cases				
40443	Accessories	40466	Video Gaming Accessories	40608	Other Video Game Accessories				
40443	Accessories	40466	Video Gaming Accessories	40609	Video Game Cables & Adapters				
40443	Accessories	40466	Video Gaming Accessories	40610	Video Game Controllers				
40443	Accessories	40466	Video Gaming Accessories	40611	Video Game Expansion Products				
40443	Accessories	40466	Video Gaming Accessories	40612	Video Game Memory Cards & Units				
40443	Accessories	40466	Video Gaming Accessories	40613	Video Game Surge Protectors				
40444	Cables	40467	A/V Cables	41276	Audio & Video Cables & Adapters				
40444	Cables	40467	A/V Cables	41277	Audio Cables & Adapters				
40444	Cables	40467	A/V Cables	40614	Monitor Cables & Adapters				
40444	Cables	40467	A/V Cables	41278	Speaker Wire				
40444	Cables	40467	A/V Cables	41279	Video Cables & Adapters				
40444	Cables	40468	Cabling Components & Tools	40615	Cable Management				
40444	Cables	40468	Cabling Components & Tools	40616	Jacks, Outlets & Faceplates				
40444	Cables	40468	Cabling Components & Tools	40617	Patch Panels & Mounting				
40444	Cables	40468	Cabling Components & Tools	40618	Tools & Toolkits				
40444	Cables	45405	Communication Device Cables	45475	Video Conference Cabling				
40444	Cables	45405	Communication Device Cables	45476	WAN Interface Cables				
40444	Cables	40469	Computer Cables & Adapters	40619	File Transfer Cables				
40444	Cables	40469	Computer Cables & Adapters	40620	Firewire Cables & Adapters				
40444	Cables	40469	Computer Cables & Adapters	40621	Phone Line Cables				
40444	Cables	40469	Computer Cables & Adapters	40622	Straight Through Serial Cables				
40444	Cables	40469	Computer Cables & Adapters	40623	USB Cables & Adapters				
40444	Cables	45406	Device Cables	45477	EIDE Ribbon Cables & Adapters				
40444	Cables	45406	Device Cables	45478	Floppy Drive Cables				
40444	Cables	45406	Device Cables	45479	Infrared Adapters				
40444	Cables	45406	Device Cables	45480	Keyboard Cables & Adapters				
40444	Cables	45406	Device Cables	45481	Motherboard Cables & Adapters				
40444	Cables	45406	Device Cables	45482	Mouse Cables & Adapter				
40444	Cables	45406	Device Cables	45483	Null Modem Cables & Adapters				
40444	Cables	45406	Device Cables	45484	Parallel Printer Cables & Adapters				
40444	Cables	45406	Device Cables	45485	PDA Sync Cables				
40444	Cables	45406	Device Cables	45486	Proprietary Device Cables				
40444	Cables	45406	Device Cables	45487	SCSI External Cables				
40444	Cables	45406	Device Cables	45488	SCSI Ribbon Cables & Adapters				
40444	Cables	45406	Device Cables	45489	SCSI Terminators				
40444	Cables	45406	Device Cables	45490	Serial ATA Cables				
40444	Cables	45406	Device Cables	45491	Travel Adapters for Phone/Power				
40444	Cables	40470	I/O Device Cables	40624	Joystick Cables & Adapters				
40444	Cables	40470	I/O Device Cables	40625	Keyboard/Mouse Cables & Adapters				
40444	Cables	40470	I/O Device Cables	40626	KVM Switch Cables & Adapters				
40444	Cables	40470	I/O Device Cables	40627	Modem Cables & Adapters				
40444	Cables	40470	I/O Device Cables	40628	Printer Cables & Adapters				
40444	Cables	46755	Internal Ribbon Cables & Adapters	NULL	NULL				
40444	Cables	40471	Network Cables	52584	Ethernet Coax Cables & Adapters				
40444	Cables	40471	Network Cables	47741	Ethernet coax cables and adapters				
40444	Cables	40471	Network Cables	40630	Fiber Optic Cables & Adapters				
40444	Cables	40471	Network Cables	40631	Modular Connectors				
40444	Cables	40471	Network Cables	40632	Proprietary Network Device Cables				
40444	Cables	40471	Network Cables	40633	Token Ring Cables				
40444	Cables	40471	Network Cables	40629	Twisted pair cables and adapters				
40444	Cables	45407	Network Device Cables	45492	Fibre Channel Cables & Adapters				
40444	Cables	45407	Network Device Cables	45493	PCMCIA Replacement Cables				
40444	Cables	45407	Network Device Cables	45494	SAN Device (Proprietary) Cables				
40444	Cables	45407	Network Device Cables	45495	Security Device (Proprietary) Cables				
40444	Cables	45407	Network Device Cables	45496	Server Device Cables				
40444	Cables	45408	Peripheral Switches	45497	Auto Printer Switchboxes				
40444	Cables	45408	Peripheral Switches	45498	KVM Switch Components				
40444	Cables	45408	Peripheral Switches	45499	KVM Switch Extenders				
40444	Cables	45408	Peripheral Switches	45500	Manual Printer Switchboxes				
40444	Cables	45408	Peripheral Switches	45501	Monitor Switchboxes				
40444	Cables	45408	Peripheral Switches	45502	Printer Extenders				
40444	Cables	45408	Peripheral Switches	45503	Serial Switchboxes				
40444	Cables	45408	Peripheral Switches	45504	Video Splitters				
40444	Cables	40472	Power Cables	40634	AC Power Cables				
40444	Cables	40472	Power Cables	40635	Indoor/Outdoor Extension Cords				
40444	Cables	40473	Storage Cables	40636	Drive Power Cables				
40444	Cables	40473	Storage Cables	40637	External Storage Cables & Adapters				
40444	Cables	40473	Storage Cables	40638	Internal Storage Cables & Adapters				
40445	Communications	40476	Carrier Transport Equipment	49110	Broadband Loop Carriers				
40445	Communications	40476	Carrier Transport Equipment	49109	DSL Access Multiplexor				
40445	Communications	40476	Carrier Transport Equipment	40652	Multiplexor Components				
40445	Communications	40476	Carrier Transport Equipment	40653	Multiplexors				
40445	Communications	40476	Carrier Transport Equipment	49111	Optical Transport				
40445	Communications	40474	CSU/DSU's	40639	CSU/DSU/SDU Components				
40445	Communications	40474	CSU/DSU's	40640	CSU/DSU/SDU Devices				
40445	Communications	40461	Mobility accessories	40557	PDA Accessory Kits				
40445	Communications	40461	Mobility accessories	45427	PDA Batteries/Chargers/AC Adapters				
40445	Communications	40461	Mobility accessories	40558	PDA Carrying Cases				
40445	Communications	40461	Mobility accessories	40559	PDA Expansion Cards				
40445	Communications	40461	Mobility accessories	45428	PDA GPS Products				
40445	Communications	40461	Mobility accessories	40560	PDA Power Options				
40445	Communications	40461	Mobility accessories	40561	PDA Screen Protectors				
40445	Communications	40461	Mobility accessories	40562	PDA Stylus				
40445	Communications	40461	Mobility accessories	40563	PDA Sync Devices & Cables				
40445	Communications	40461	Mobility accessories	45429	PDA Travel Connectivity				
40445	Communications	53355	Mobility Communication Devices	40642	Cellular GPRS/CDMA/CDPD Modems				
40445	Communications	53355	Mobility Communication Devices	40654	Cellular Phones				
40445	Communications	53355	Mobility Communication Devices	53356	Data Cards				
40445	Communications	53355	Mobility Communication Devices	40728	GPS Connectivity Devices				
40445	Communications	53355	Mobility Communication Devices	40656	Pagers				
40445	Communications	53355	Mobility Communication Devices	40679	PDA				
40445	Communications	53355	Mobility Communication Devices	40678	PDA Wireless				
40445	Communications	53355	Mobility Communication Devices	40681	Personal Organizers				
40445	Communications	53355	Mobility Communication Devices	40680	Smart Phones				
40445	Communications	40475	Modems & Connectivity Adapters	40641	Broadband (Cable/DSL) Modems				
40445	Communications	40475	Modems & Connectivity Adapters	40643	Combo Modem/NIC				
40445	Communications	40475	Modems & Connectivity Adapters	40644	Dial-Up Modems				
40445	Communications	40475	Modems & Connectivity Adapters	40645	Host Connectivity				
40445	Communications	40475	Modems & Connectivity Adapters	40646	ISDN & Sync Adapters				
40445	Communications	40475	Modems & Connectivity Adapters	40647	Leased Line Modems				
40445	Communications	40475	Modems & Connectivity Adapters	40648	Line Sharing Devices				
40445	Communications	40475	Modems & Connectivity Adapters	40649	Multi-Modem Devices				
40445	Communications	40475	Modems & Connectivity Adapters	40650	Rackmount Modems & Components				
40445	Communications	40475	Modems & Connectivity Adapters	40651	Remote Access Modems				
40445	Communications	40477	Phone Systems, Phones & Components	40655	IP Phones & Software				
40445	Communications	40477	Phone Systems, Phones & Components	40657	PBX/IP-PBX Systems				
40445	Communications	40477	Phone Systems, Phones & Components	40658	Phone System Cards & Components				
40445	Communications	40477	Phone Systems, Phones & Components	40659	Phone System Software				
40445	Communications	40478	Video & Audio Conferencing Equipment	41275	Audio Conferencing Components				
40445	Communications	40478	Video & Audio Conferencing Equipment	40660	Audio Conferencing Units				
40445	Communications	40478	Video & Audio Conferencing Equipment	40661	MultiPoint Video Conference Systems & Gateways				
40445	Communications	40478	Video & Audio Conferencing Equipment	40662	Video Conference System Components				
40445	Communications	40478	Video & Audio Conferencing Equipment	40663	Video Conference Systems				
40445	Communications	40478	Video & Audio Conferencing Equipment	40664	Video Conferencing Cameras				
40445	Communications	40478	Video & Audio Conferencing Equipment	40665	Video Conferencing Carts				
40445	Communications	40478	Video & Audio Conferencing Equipment	40666	Video Conferencing Software				
40445	Communications	40479	Voice Mail & Fax Equipment	40667	Fax Servers				
40445	Communications	40479	Voice Mail & Fax Equipment	40668	Intelligent Fax Boards				
40445	Communications	40479	Voice Mail & Fax Equipment	40669	Voice Boards				
40445	Communications	40479	Voice Mail & Fax Equipment	40670	Voice Mail System Components				
40445	Communications	40479	Voice Mail & Fax Equipment	40671	Voice Mail System Software				
40446	Computer Systems	40480	Barebones Computers	45440	Barebones & Monitor Units				
